,Prediction,Y,Name,Best Candidate,Error,Line,Start,End
536,"(60, -96)","(60.10867, -113.64258)",canada,"(60.10867, -113.64258)",0.0,61,745,751
537,"(60, -96)","(60.10867, -113.64258)",canada,"(60.10867, -113.64258)",0.0,61,1753,1759
538,"(60, -96)","(60.10867, -113.64258)",canada,"(60.10867, -113.64258)",0.0,61,2680,2686
539,"(60, -96)","(60.10867, -113.64258)",canada,"(60.10867, -113.64258)",0.0,61,4090,4096
540,"(40, 116)","(39.76, -98.5)",u.s.,"(39.76, -98.5)",0.0,61,572,576
541,"(30, 60)","(39.76, -98.5)",u.s.,"(39.76, -98.5)",0.0,61,2809,2813
542,"(30, 60)","(39.76, -98.5)",u.s.,"(39.76, -98.5)",0.0,61,3192,3196
543,"(30, 60)","(39.76, -98.5)",u.s.,"(39.76, -98.5)",0.0,61,3392,3396
544,"(60, 40)","(29.84064, 89.29688)",asian,"(56.15333, 49.11)",4284.917804787167,61,627,632
545,"(56, 50)","(29.84064, 89.29688)",asian,"(56.15333, 49.11)",4284.917804787167,61,3486,3491
546,"(28, 90)","(60.10867, -113.64258)",canadian,"(35.54244, -97.98238)",2954.709105424094,61,825,833
547,"(42, 122)","(60.10867, -113.64258)",canadian,"(35.54244, -97.98238)",2954.709105424094,61,1456,1464
548,"(40, 116)","(29.84064, 89.29688)",asia,"(29.84064, 89.29688)",0.0,61,794,798
549,"(40, 116)","(29.84064, 89.29688)",asia,"(29.84064, 89.29688)",0.0,61,934,938
550,"(26, 118)","(29.84064, 89.29688)",asia,"(29.84064, 89.29688)",0.0,61,1478,1482
551,"(40, 116)","(29.84064, 89.29688)",asia,"(29.84064, 89.29688)",0.0,61,1951,1955
552,"(22, 104)","(29.84064, 89.29688)",asia,"(29.84064, 89.29688)",0.0,61,2665,2669
553,"(22, 104)","(29.84064, 89.29688)",asia,"(29.84064, 89.29688)",0.0,61,2674,2678
554,"(36, 104)","(29.84064, 89.29688)",asia,"(29.84064, 89.29688)",0.0,61,4006,4010
555,"(-34, 148)","(-25.0, 135.0)",australia,"(-25.0, 135.0)",0.0,61,951,960
556,"(-34, 148)","(-25.0, 135.0)",australia,"(-25.0, 135.0)",0.0,61,2791,2800
557,"(-40, 174)","(-42.0, 174.0)",new zealand,"(-42.0, 174.0)",0.0,61,965,976
558,"(-32, -72)","(-30.0, -71.0)",chile,"(-30.0, -71.0)",0.0,61,1034,1039
559,"(26, 118)","(45.41117, -75.69812)",ottawa,"(45.41117, -75.69812)",0.0,61,1620,1626
560,"(36, 138)","(35.68536, 139.75309)",japan,"(35.68536, 139.75309)",0.0,61,2322,2327
561,"(-32, 146)","(-33.0, 146.0)",new south wales,"(-33.0, 146.0)",0.0,61,3518,3533
562,"(-26, 120)","(-25.0, 122.0)",western australia,"(-25.0, 122.0)",0.0,61,3535,3552
563,"(-22, 142)","(-20.0, 145.0)",queensland,"(-20.0, 145.0)",0.0,61,3557,3567
564,"(50, -116)","(53.55014, -113.46871)",edmonton,"(53.53713, -113.49488)",2.255118085999291,62,668,676
565,"(54, -116)","(52.28333, -117.469)",alberta,"(52.28333, -117.469)",0.0,62,903,910
566,"(40, -118)","(51.05011, -114.08529)",calgary,"(51.05011, -114.08529)",0.0,62,990,997
567,"(54, -114)","(52.28333, -117.469)",alberta,"(52.28333, -117.469)",0.0,63,21,28
568,"(54, -114)","(52.28333, -117.469)",alberta,"(52.28333, -117.469)",0.0,63,356,363
569,"(54, -114)","(52.28333, -117.469)",alberta,"(52.28333, -117.469)",0.0,63,1570,1577
570,"(54, -114)","(53.55014, -113.46871)",edmonton,"(53.53713, -113.49488)",2.255118085999291,63,1022,1030
571,"(54, -114)","(45.41117, -75.69812)",ottawa,"(45.41117, -75.69812)",0.0,63,1385,1391
572,"(54, -114)","(53.55014, -113.46871)",edmonton,"(53.53713, -113.49488)",2.255118085999291,64,0,8
573,"(54, -114)","(53.55014, -113.46871)",edmonton,"(53.53713, -113.49488)",2.255118085999291,64,414,422
574,"(54, -114)","(53.55014, -113.46871)",edmonton,"(53.53713, -113.49488)",2.255118085999291,64,737,745
575,"(54, -114)","(53.55014, -113.46871)",edmonton,"(53.53713, -113.49488)",2.255118085999291,64,1003,1011
576,"(54, -114)","(53.55014, -113.46871)",edmonton,"(53.53713, -113.49488)",2.255118085999291,64,1178,1186
577,"(54, -114)","(53.55014, -113.46871)",edmonton,"(53.53713, -113.49488)",2.255118085999291,64,1212,1220
578,"(54, -114)","(52.28333, -117.469)",alberta,"(52.28333, -117.469)",0.0,64,49,56
579,"(52, -116)","(60.10867, -113.64258)",canadian,"(35.54244, -97.98238)",2954.709105424094,64,103,111
580,"(46, -76)","(60.10867, -113.64258)",canada,"(60.10867, -113.64258)",0.0,64,235,241
581,"(46, -76)","(60.10867, -113.64258)",canada,"(60.10867, -113.64258)",0.0,64,806,812
582,"(52, -116)","(60.10867, -113.64258)",canada,"(60.10867, -113.64258)",0.0,64,984,990
583,"(52, -116)","(51.05011, -114.08529)",calgary,"(51.05011, -114.08529)",0.0,64,405,412
584,"(52, -116)","(51.05011, -114.08529)",calgary,"(51.05011, -114.08529)",0.0,64,571,578
585,"(54, -114)","(49.24966, -123.11934)",vancouver,"(49.24966, -123.11934)",0.0,64,394,403
586,"(52, -114)","(52.13238, -106.66892)",saskatoon,"(52.13238, -106.66892)",0.0,64,424,433
587,"(52, -114)","(52.13238, -106.66892)",saskatoon,"(52.13238, -106.66892)",0.0,64,560,569
588,"(54, -114)","(49.8844, -97.14704)",winnipeg,"(49.8844, -97.14704)",0.0,64,435,443
589,"(54, -114)","(49.8844, -97.14704)",winnipeg,"(49.8844, -97.14704)",0.0,64,583,591
590,"(54, -114)","(45.41117, -75.69812)",ottawa,"(45.41117, -75.69812)",0.0,64,454,460
591,"(52, -116)","(43.70011, -79.4163)",toronto,"(43.70011, -79.4163)",0.0,64,445,452
592,"(52, -116)","(45.50884, -73.58781)",montreal,"(45.50008, -73.68248)",7.443884060333618,64,462,470
593,"(52, -116)","(45.50884, -73.58781)",montreal,"(45.50008, -73.68248)",7.443884060333618,64,616,624
594,"(54, -114)","(46.81228, -71.21454)",quebec city,"(46.81228, -71.21454)",0.0,64,472,483
595,"(52, -116)","(44.64533, -63.57239)",halifax,"(44.6464, -63.57291)",0.1259251796974992,64,488,495
596,"(-18, 146)","(-20.0, 145.0)",queensland,"(-20.0, 145.0)",0.0,65,2,12
597,"(-18, 146)","(-20.0, 145.0)",queensland,"(-20.0, 145.0)",0.0,65,557,567
598,"(-18, 146)","(-20.0, 145.0)",queensland,"(-20.0, 145.0)",0.0,65,836,846
599,"(-18, 146)","(-17.01902, 145.74443)",edmonton,"(-17.01902, 145.74443)",0.0,65,96,104
600,"(-18, 146)","(-18.64552, 146.16248)",ingham,"(-18.64552, 146.16248)",0.0,65,771,777
601,"(-18, 146)","(-19.26639, 146.80569)",townsville,"(-19.26639, 146.80569)",0.0,65,781,791
602,"(-16, 144)","(-20.0, 145.0)",queensland,"(-20.0, 145.0)",0.0,66,98,108
603,"(-16, 144)","(-20.0, 145.0)",queensland,"(-20.0, 145.0)",0.0,66,1038,1048
604,"(-16, 144)","(-20.0, 145.0)",queensland,"(-20.0, 145.0)",0.0,66,2438,2448
605,"(-16, 144)","(-20.0, 145.0)",queensland,"(-20.0, 145.0)",0.0,66,3041,3051
606,"(-22, 142)","(-20.0, 145.0)",queensland,"(-20.0, 145.0)",0.0,66,3869,3879
607,"(-22, 142)","(-20.0, 145.0)",queensland,"(-20.0, 145.0)",0.0,66,4117,4127
608,"(-16, 144)","(-17.01902, 145.74443)",edmonton,"(-17.01902, 145.74443)",0.0,66,290,298
609,"(-16, 144)","(-17.01902, 145.74443)",edmonton,"(-17.01902, 145.74443)",0.0,66,662,670
610,"(-16, 144)","(-17.01902, 145.74443)",edmonton,"(-17.01902, 145.74443)",0.0,66,3522,3530
611,"(-16, 144)","(-16.92304, 145.76625)",cairns,"(-16.90268, 145.75287)",2.67499186840681,66,313,319
612,"(-16, 144)","(-16.90268, 145.75287)",cairns,"(-16.90268, 145.75287)",0.0,66,901,907
613,"(-16, 144)","(-16.90268, 145.75287)",cairns,"(-16.90268, 145.75287)",0.0,66,1541,1547
614,"(-16, 144)","(-16.90268, 145.75287)",cairns,"(-16.90268, 145.75287)",0.0,66,1888,1894
615,"(-16, 144)","(-16.90268, 145.75287)",cairns,"(-16.90268, 145.75287)",0.0,66,2977,2983
616,"(-16, 144)","(-20.0, 145.0)",queensland,"(-20.0, 145.0)",0.0,67,114,124
617,"(-16, 144)","(-16.90268, 145.75287)",cairns,"(-16.90268, 145.75287)",0.0,67,194,200
618,"(-16, 144)","(-16.90268, 145.75287)",cairns,"(-16.90268, 145.75287)",0.0,67,286,292
619,"(-16, 144)","(-17.01902, 145.74443)",edmonton,"(-17.01902, 145.74443)",0.0,67,212,220
620,"(-16, 144)","(-16.98608, 145.73244)",mount sheridan,"(-16.98608, 145.73244)",0.0,67,222,236
621,"(-16, 144)","(-17.00389, 145.73819)",bentley park,"(-17.00389, 145.73819)",0.0,67,238,250
622,"(-16, 144)","(-16.78876, 145.69682)",trinity beach,"(-16.78876, 145.69682)",0.0,67,252,265
623,"(-16, 144)","(-16.93489, 145.73137)",mooroobool,"(-16.93489, 145.73137)",0.0,67,270,280
624,"(-22, 142)","(-20.0, 145.0)",queensland,"(-20.0, 145.0)",0.0,68,0,10
625,"(-22, 142)","(-20.0, 145.0)",queensland,"(-20.0, 145.0)",0.0,68,303,313
626,"(-16, 144)","(-20.0, 145.0)",queensland,"(-20.0, 145.0)",0.0,68,754,764
627,"(-16, 144)","(-20.0, 145.0)",queensland,"(-20.0, 145.0)",0.0,68,982,992
628,"(-26, 152)","(-20.0, 145.0)",queensland,"(-20.0, 145.0)",0.0,68,1262,1272
629,"(-26, 152)","(-20.0, 145.0)",queensland,"(-20.0, 145.0)",0.0,68,1510,1520
630,"(-26, 152)","(-16.92304, 145.76625)",cairns,"(-16.90268, 145.75287)",2.67499186840681,68,110,116
631,"(-26, 152)","(-17.01902, 145.74443)",edmonton,"(-17.01902, 145.74443)",0.0,68,223,231
632,"(-16, 144)","(-27.66667, 153.11667)",kingston,"(-23.11667, 146.75)",815.4362773557291,68,521,529
633,"(-16, 144)","(-27.46794, 153.02809)",brisbane,"(-27.46794, 153.02809)",0.0,68,540,548
634,"(-26, 152)","(-26.5283, 153.08809)",coolum beach,"(-26.5283, 153.08809)",0.0,68,1349,1361
635,"(-26, 152)","(-26.56098, 152.85113)",sunshine coast,"(-26.56098, 152.85113)",0.0,68,1370,1384
636,"(-26, 152)","(-16.99096, 145.42306)",mareeba,"(-16.99096, 145.42306)",0.0,68,1489,1496
637,"(-26, 120)","(-25.0, 122.0)",western australia,"(-25.0, 122.0)",0.0,68,1888,1905
638,"(-16, 144)","(-37.0, 145.0)",victoria,"(-37.0, 145.0)",0.0,68,1914,1922
639,"(-18, 146)","(-30.0, 135.0)",south australia,"(-30.0, 135.0)",0.0,68,1931,1946
640,"(-18, 146)","(-20.0, 134.0)",northern territory,"(-20.0, 134.0)",0.0,68,1955,1973
641,"(-16, 144)","(-42.0, 147.0)",tasmania,"(-42.0, 147.0)",0.0,68,1996,2004
642,"(-16, 144)","(-35.5, 149.0)",act,"(-35.5, 149.0)",0.0,68,2012,2015
643,"(46, -100)","(37.10284, -85.30635)",columbia,"(45.61302, -98.3126)",1437.2140130971213,69,0,8
644,"(46, -100)","(37.10284, -85.30635)",columbia,"(45.61302, -98.3126)",1437.2140130971213,69,272,280
645,"(46, -100)","(37.10284, -85.30635)",columbia,"(45.61302, -98.3126)",1437.2140130971213,69,365,373
646,"(36, -116)","(38.20042, -84.87762)",kentucky,"(38.20042, -84.87762)",0.0,69,90,98
647,"(8, -74)","(36.99054, -85.62925)",metcalfe county,"(36.99054, -85.62925)",0.0,69,26,41
648,"(6, -76)","(37.10416, -85.28065)",adair county,"(40.19056, -92.60072)",722.2826003095723,69,67,79
649,"(6, -76)","(37.10416, -85.28065)",adair county,"(40.19056, -92.60072)",722.2826003095723,69,227,239
650,"(6, -76)","(37.10416, -85.28065)",adair county,"(40.19056, -92.60072)",722.2826003095723,69,428,440
651,"(8, -74)","(36.98006, -85.61219)",edmonton,"(53.53713, -113.49488)",2823.8788619070965,69,138,146
652,"(54, -114)","(36.98006, -85.61219)",edmonton,"(53.53713, -113.49488)",2823.8788619070965,70,0,8
653,"(54, -116)","(36.99054, -85.62925)",metcalfe county,"(36.99054, -85.62925)",0.0,70,80,95
654,"(54, -116)","(36.99054, -85.62925)",metcalfe county,"(36.99054, -85.62925)",0.0,70,430,445
655,"(54, -116)","(36.99054, -85.62925)",metcalfe county,"(36.99054, -85.62925)",0.0,70,467,482
656,"(54, -116)","(36.99054, -85.62925)",metcalfe county,"(36.99054, -85.62925)",0.0,70,571,586
657,"(38, -88)","(38.20042, -84.87762)",kentucky,"(38.20042, -84.87762)",0.0,70,101,109
658,"(38, -88)","(38.20042, -84.87762)",kentucky,"(38.20042, -84.87762)",0.0,70,361,369
659,"(38, -88)","(38.20042, -84.87762)",kentucky,"(38.20042, -84.87762)",0.0,70,388,396
660,"(38, -88)","(38.20042, -84.87762)",kentucky,"(38.20042, -84.87762)",0.0,70,665,673
661,"(56, -6)","(36.99588, -85.91192)",glasgow,"(55.86515, -4.25763)",6198.306411844351,71,0,7
662,"(56, -6)","(36.99588, -85.91192)",glasgow,"(55.86515, -4.25763)",6198.306411844351,71,78,85
663,"(56, -6)","(36.99588, -85.91192)",glasgow,"(55.86515, -4.25763)",6198.306411844351,71,91,98
664,"(56, -6)","(36.99588, -85.91192)",glasgow,"(55.86515, -4.25763)",6198.306411844351,71,282,289
665,"(56, -6)","(36.99588, -85.91192)",glasgow,"(55.86515, -4.25763)",6198.306411844351,71,697,704
666,"(56, -6)","(36.98006, -85.61219)",edmonton,"(53.53713, -113.49488)",2823.8788619070965,71,568,576
667,"(56, -6)","(36.96558, -85.93366)",barren county,"(36.96558, -85.93366)",0.0,71,621,634
668,"(38, -88)","(36.98006, -85.61219)",edmonton,"(36.98006, -85.61219)",0.0,72,0,8
669,"(38, -88)","(36.98006, -85.61219)",edmonton,"(36.98006, -85.61219)",0.0,72,358,366
670,"(38, -88)","(36.99054, -85.62925)",metcalfe county,"(36.99054, -85.62925)",0.0,72,179,194
671,"(38, -86)","(36.99054, -85.62925)",metcalfe county,"(36.99054, -85.62925)",0.0,72,297,312
672,"(38, -88)","(38.11812, -86.32164)",cedar flat,"(38.11812, -86.32164)",0.0,72,161,171
673,"(38, -88)","(38.20042, -84.87762)",kentucky,"(38.20042, -84.87762)",0.0,72,197,205
674,"(38, -88)","(38.20042, -84.87762)",kentucky,"(38.20042, -84.87762)",0.0,72,235,243
675,"(54, -114)","(36.98006, -85.61219)",edmonton,"(53.53713, -113.49488)",2823.8788619070965,73,0,8
676,"(38, -88)","(38.20042, -84.87762)",ky,"(38.20042, -84.87762)",0.0,73,10,12
677,"(46, -94)","(36.99054, -85.62925)",metcalfe county,"(36.99054, -85.62925)",0.0,73,51,66
678,"(38, -86)","(38.20042, -84.87762)",kentucky,"(38.20042, -84.87762)",0.0,73,158,166
679,"(38, -86)","(38.20042, -84.87762)",kentucky,"(38.20042, -84.87762)",0.0,73,2080,2088
680,"(46, -94)","(36.68604, -89.06505)",scott,"(44.64846, -93.53593)",962.208570216346,73,375,380
681,"(38, -86)","(36.96558, -85.93366)",barren county,"(36.96558, -85.93366)",0.0,73,1706,1719
682,"(44, -4)","(51.55317, -0.12257)",north london,"(51.58974, -0.08382)",4.870431062655969,74,94,106
683,"(52, -2)","(51.60906, -0.05862)",upper edmonton,"(51.60906, -0.05862)",0.0,74,188,202
684,"(52, -2)","(51.6, -0.11667)",wood green,"(51.6, -0.11667)",0.0,74,1082,1092
685,"(52, -2)","(51.62561, -0.05798)",edmonton,"(51.62561, -0.05798)",0.0,75,34,42
686,"(52, -2)","(51.62561, -0.05798)",edmonton,"(51.62561, -0.05798)",0.0,75,227,235
687,"(52, -2)","(51.62561, -0.05798)",edmonton,"(51.62561, -0.05798)",0.0,75,509,517
688,"(52, -2)","(52.51103, -2.07038)",st edmund,"(52.51103, -2.07038)",0.0,75,173,182
689,"(52, -2)","(51.52634, -0.12685)",crescent,"(51.44933, -0.98352)",59.94637983958655,75,346,354
690,"(52, -2)","(51.52634, -0.12685)",crescent,"(51.44933, -0.98352)",59.94637983958655,75,602,610
691,"(52, -2)","(51.52634, -0.12685)",crescent,"(51.44933, -0.98352)",59.94637983958655,75,1506,1514
692,"(52, -2)","(51.64875, -0.0974)",enfield,"(51.64875, -0.0974)",0.0,75,1251,1258
693,"(54, -114)","(51.62561, -0.05798)",edmonton,"(53.53713, -113.49488)",6792.444191365406,76,119,127
694,"(54, -2)","(51.64875, -0.0974)",enfield,"(51.64875, -0.0974)",0.0,76,258,265
695,"(54, -114)","(51.62561, -0.05798)",edmonton,"(53.53713, -113.49488)",6792.444191365406,77,27,35
696,"(54, -114)","(51.62561, -0.05798)",edmonton,"(53.53713, -113.49488)",6792.444191365406,77,310,318
697,"(52, 0)","(51.78967, 1.15597)",clacton,"(51.78967, 1.15597)",0.0,77,413,420
698,"(44, -86)","(51.83333, 0.58333)",essex,"(42.17509, -82.82483)",6063.916164169489,77,422,427
699,"(52, -2)","(51.62561, -0.05798)",edmonton,"(51.62561, -0.05798)",0.0,78,95,103
700,"(52, -2)","(51.62561, -0.05798)",edmonton,"(51.62561, -0.05798)",0.0,78,230,238
701,"(52, -2)","(51.62561, -0.05798)",edmonton,"(51.62561, -0.05798)",0.0,78,328,336
702,"(52, -2)","(51.62561, -0.05798)",edmonton,"(51.62561, -0.05798)",0.0,78,571,579
703,"(52, -2)","(55.03321, -1.51966)",northumberland park,"(51.6042, -0.05981)",393.51337728480314,78,462,481
704,"(46, -76)","(51.60373, -0.06794)",tottenham,"(44.02437, -79.80553)",5714.162523241538,78,483,492
705,"(52, -2)","(51.58752, -0.12204)",hornsey,"(51.58752, -0.12204)",0.0,78,640,647
706,"(52, -2)","(51.56246, -0.07401)",stoke newington,"(51.56246, -0.07401)",0.0,78,649,664
707,"(52, -2)","(51.59067, -0.02077)",walthamstow,"(51.59067, -0.02077)",0.0,78,669,680
708,"(46, -76)","(60.10867, -113.64258)",canada,"(60.10867, -113.64258)",0.0,79,80,86
709,"(60, -96)","(60.10867, -113.64258)",canada,"(60.10867, -113.64258)",0.0,79,186,192
710,"(60, -96)","(60.10867, -113.64258)",canada,"(60.10867, -113.64258)",0.0,79,1536,1542
711,"(44, -108)","(60.10867, -113.64258)",canadian,"(35.54244, -97.98238)",2954.709105424094,79,337,345
712,"(44, -108)","(60.10867, -113.64258)",canadian,"(35.54244, -97.98238)",2954.709105424094,79,1295,1303
713,"(-22, -44)","(-22.90278, -43.2075)",rio de janeiro,"(-22.25, -42.5)",102.71989301459969,79,931,945
714,"(50, 16)","(45.41117, -75.69812)",ottawa,"(45.41117, -75.69812)",0.0,80,0,6
715,"(46, -76)","(60.10867, -113.64258)",canada,"(60.10867, -113.64258)",0.0,80,99,105
716,"(46, -76)","(60.10867, -113.64258)",canada,"(60.10867, -113.64258)",0.0,80,386,392
717,"(54, 12)","(51.5, 10.5)",germany,"(51.5, 10.5)",0.0,80,875,882
718,"(48, 6)","(51.5, 10.5)",german,"(51.5, 10.5)",0.0,80,842,848
719,"(48, 6)","(48.69096, 9.14062)",europe,"(48.69096, 9.14062)",0.0,80,886,892
720,"(52, 4)","(50.75, 4.5)",belgium,"(50.75, 4.5)",0.0,80,1103,1110
721,"(52, -98)","(55.00019, -97.00049)",manitoba,"(55.00019, -97.00049)",0.0,81,65,73
722,"(52, -98)","(55.00019, -97.00049)",manitoba,"(55.00019, -97.00049)",0.0,81,180,188
723,"(52, -98)","(55.00019, -97.00049)",manitoba,"(55.00019, -97.00049)",0.0,81,507,515
724,"(56, -98)","(55.00019, -97.00049)",manitoba,"(55.00019, -97.00049)",0.0,81,1727,1735
725,"(52, -98)","(49.8844, -97.14704)",winnipeg,"(49.8844, -97.14704)",0.0,81,249,257
726,"(52, -98)","(49.8844, -97.14704)",winnipeg,"(49.8844, -97.14704)",0.0,81,647,655
727,"(52, -98)","(49.8844, -97.14704)",winnipeg,"(49.8844, -97.14704)",0.0,81,753,761
728,"(52, -98)","(49.8844, -97.14704)",winnipeg,"(49.8844, -97.14704)",0.0,81,1082,1090
729,"(52, -98)","(49.8844, -97.14704)",winnipeg,"(49.8844, -97.14704)",0.0,81,1512,1520
730,"(52, -114)","(50.91671, -102.80099)",melville,"(46.10301, -109.9538)",750.6452291945374,82,14,22
731,"(52, -110)","(54.0001, -106.00099)",sask.,"(54.0001, -106.00099)",0.0,82,24,29
732,"(54, -114)","(49.8844, -97.14704)",winnipeg,"(49.8844, -97.14704)",0.0,82,95,103
733,"(54, -114)","(53.55014, -113.46871)",edmonton,"(53.53713, -113.49488)",2.255118085999291,82,107,115
734,"(54, -116)","(53.55014, -113.46871)",edmonton,"(53.53713, -113.49488)",2.255118085999291,82,438,446
735,"(52, -110)","(53.55014, -113.46871)",edmonton,"(53.53713, -113.49488)",2.255118085999291,82,778,786
736,"(52, -110)","(53.55014, -113.46871)",edmonton,"(53.53713, -113.49488)",2.255118085999291,82,1298,1306
737,"(50, -114)","(52.83482, -110.85342)",wainwright,"(52.83482, -110.85342)",0.0,82,537,547
738,"(54, -116)","(52.28333, -117.469)",alta.,"(52.28333, -117.469)",0.0,82,549,554
739,"(56, -106)","(54.0001, -106.00099)",saskatchewan,"(54.0001, -106.00099)",0.0,82,1487,1499
740,"(46, -76)","(45.50884, -73.58781)",montreal,"(45.50008, -73.68248)",7.443884060333618,83,11,19
741,"(46, -74)","(45.50884, -73.58781)",montreal,"(45.50008, -73.68248)",7.443884060333618,83,415,423
742,"(46, -74)","(45.50884, -73.58781)",montreal,"(45.50008, -73.68248)",7.443884060333618,83,538,546
743,"(46, -74)","(45.50884, -73.58781)",montreal,"(45.50008, -73.68248)",7.443884060333618,83,785,793
744,"(46, -74)","(45.50884, -73.58781)",montreal,"(45.50008, -73.68248)",7.443884060333618,83,1082,1090
745,"(46, -74)","(45.50884, -73.58781)",montreal,"(45.50008, -73.68248)",7.443884060333618,83,1210,1218
746,"(46, -74)","(45.50884, -73.58781)",montreal,"(45.50008, -73.68248)",7.443884060333618,83,1499,1507
747,"(46, -74)","(45.50884, -73.58781)",montreal,"(45.50008, -73.68248)",7.443884060333618,83,1942,1950
748,"(46, -76)","(52.00017, -71.99907)",quebec,"(52.00017, -71.99907)",0.0,83,62,68
749,"(46, -76)","(52.00017, -71.99907)",quebec,"(52.00017, -71.99907)",0.0,83,349,355
750,"(46, -74)","(52.00017, -71.99907)",quebec,"(52.00017, -71.99907)",0.0,83,1329,1335
751,"(42, -76)","(40.71427, -74.00597)",new york city,"(40.71427, -74.00597)",0.0,83,559,572
752,"(46, -76)","(60.10867, -113.64258)",canada,"(60.10867, -113.64258)",0.0,83,596,602
753,"(46, -76)","(39.76, -98.5)",united states,"(39.76, -98.5)",0.0,83,611,624
754,"(46, -74)","(45.43341, -73.86586)",beaconsfield,"(45.43341, -73.86586)",0.0,83,678,690
755,"(46, -74)","(45.51675, -73.64918)",mount royal,"(45.51675, -73.64918)",0.0,83,1047,1058
756,"(46, -76)","(62.0, 15.0)",swedish,"(-25.81667, 31.83333)",9882.971577697175,83,1527,1534
757,"(-34, 144)","(48.43294, -123.3693)",victoria,"(-37.0, 145.0)",13094.951021896577,84,0,8
758,"(54, -126)","(53.99983, -125.0032)",british columbia,"(53.99983, -125.0032)",0.0,84,89,105
759,"(58, -118)","(56.14991, -120.00287)",peace river,"(56.23715, -117.29176)",168.04680276174784,84,1159,1170
760,"(58, -118)","(56.14991, -120.00287)",peace river,"(56.23715, -117.29176)",168.04680276174784,84,2252,2263
761,"(60, -124)","(56.24988, -120.85292)",fort st. john,"(56.24988, -120.85292)",0.0,84,2281,2294
762,"(54, -102)","(50.45008, -104.6178)",regina,"(50.45008, -104.6178)",0.0,85,2,8
763,"(54, -102)","(50.45008, -104.6178)",regina,"(50.45008, -104.6178)",0.0,85,751,757
764,"(54, -102)","(50.45008, -104.6178)",regina,"(50.45008, -104.6178)",0.0,85,914,920
765,"(54, -102)","(50.45008, -104.6178)",regina,"(50.45008, -104.6178)",0.0,85,993,999
766,"(56, -98)","(55.00019, -97.00049)",manitoba,"(55.00019, -97.00049)",0.0,85,787,795
767,"(54, -102)","(49.8508, -100.93262)",virden,"(49.8508, -100.93262)",0.0,85,873,879
768,"(34, 34)","(33.88894, 35.49442)",beirut,"(33.88333, 35.5)",0.8092012125751976,86,0,6
769,"(34, 34)","(33.88894, 35.49442)",beirut,"(33.88333, 35.5)",0.8092012125751976,86,6526,6532
770,"(36, 36)","(36.20124, 37.16117)",aleppo,"(36.25, 37.61667)",41.228324435050496,86,116,122
771,"(44, 42)","(36.20124, 37.16117)",aleppo,"(36.25, 37.61667)",41.228324435050496,86,2001,2007
772,"(44, 42)","(36.20124, 37.16117)",aleppo,"(36.25, 37.61667)",41.228324435050496,86,2603,2609
773,"(36, 36)","(36.20124, 37.16117)",aleppo,"(36.25, 37.61667)",41.228324435050496,86,3456,3462
774,"(38, 36)","(36.20124, 37.16117)",aleppo,"(36.25, 37.61667)",41.228324435050496,86,4743,4749
775,"(38, 36)","(36.20124, 37.16117)",aleppo,"(36.25, 37.61667)",41.228324435050496,86,5052,5058
776,"(38, 36)","(36.20124, 37.16117)",aleppo,"(36.25, 37.61667)",41.228324435050496,86,5251,5257
777,"(38, 36)","(36.20124, 37.16117)",aleppo,"(36.25, 37.61667)",41.228324435050496,86,5381,5387
778,"(36, 36)","(36.20124, 37.16117)",aleppo,"(36.25, 37.61667)",41.228324435050496,86,5896,5902
779,"(36, 36)","(35.0, 38.0)",syria,"(35.0, 38.0)",0.0,86,212,217
780,"(36, 36)","(35.0, 38.0)",syria,"(35.0, 38.0)",0.0,86,5994,5999
781,"(36, 36)","(35.76667, 36.66667)",idlib,"(35.76667, 36.66667)",0.0,86,516,521
782,"(36, 36)","(35.76667, 36.66667)",idlib,"(35.76667, 36.66667)",0.0,86,1870,1875
783,"(36, 36)","(35.76667, 36.66667)",idlib,"(35.76667, 36.66667)",0.0,86,3722,3727
784,"(36, 36)","(35.76667, 36.66667)",idlib,"(35.76667, 36.66667)",0.0,86,5232,5237
785,"(38, 36)","(35.98262, 36.70351)",foua,"(14.1476, 9.8916)",3608.7886496933997,86,1851,1855
786,"(42, 48)","(35.98262, 36.70351)",foua,"(14.1476, 9.8916)",3608.7886496933997,86,3703,3707
787,"(40, 34)","(39.0, 35.0)",turkey,"(39.0, 35.0)",0.0,86,2956,2962
788,"(40, 34)","(39.0, 35.0)",turkey,"(39.0, 35.0)",0.0,86,3307,3313
789,"(40, 34)","(39.0, 35.0)",turkey,"(39.0, 35.0)",0.0,86,6131,6137
790,"(40, 44)","(60.0, 100.0)",russia,"(40.53254, 44.71924)",4316.431873474556,86,2967,2973
791,"(40, 44)","(60.0, 100.0)",russia,"(40.53254, 44.71924)",4316.431873474556,86,3107,3113
792,"(40, 44)","(60.0, 100.0)",russia,"(40.53254, 44.71924)",4316.431873474556,86,3181,3187
793,"(42, 46)","(60.0, 100.0)",russian,"(10.49773, -63.16987)",12037.709480731557,86,4104,4111
794,"(56, 36)","(60.0, 100.0)",russian,"(38.45047, -123.12945)",8381.956384044106,86,4798,4805
795,"(56, 36)","(60.0, 100.0)",russia,"(60.0, 100.0)",0.0,86,4981,4987
796,"(34, 34)","(60.0, 100.0)",russian,"(10.49773, -63.16987)",12037.709480731557,86,5661,5668
797,"(34, 34)","(60.0, 100.0)",russian,"(10.49773, -63.16987)",12037.709480731557,86,5834,5841
