,Prediction,Y,Name,Best Candidate,Error,Line,Start,End
1058,"(46, -78)","(49.25014, -84.49983)",ontario,"(49.25014, -84.49983)",0.0,93,4529,4536
1059,"(46, -78)","(49.25014, -84.49983)",ontario,"(49.25014, -84.49983)",0.0,93,4140,4147
1060,"(46, -76)","(60.10867, -113.64258)",canada,"(60.10867, -113.64258)",0.0,93,5391,5397
1061,"(12, 12)","(11.83537, 13.15166)",maiduguri,"(11.84692, 13.15712)",1.4154992301475757,94,139,148
1062,"(12, 12)","(11.5, 13.0)",borno state,"(11.5, 13.0)",0.0,94,149,160
1063,"(56, -98)","(55.00019, -97.00049)",manitoba,"(55.00019, -97.00049)",0.0,95,1270,1278
1064,"(56, -98)","(55.00019, -97.00049)",manitoba,"(55.00019, -97.00049)",0.0,95,11,19
1065,"(52, -98)","(49.8844, -97.14704)",winnipeg,"(49.8844, -97.14704)",0.0,95,0,8
1066,"(40, -76)","(3.51342, -132.1875)",pacific ocean,"(3.51342, -132.1875)",0.0,96,2619,2632
1067,"(40, -76)","(3.51342, -132.1875)",pacific,"(46.55128, -123.77886)",4855.4472452743485,96,2898,2905
1068,"(40, -76)","(10.0, -25.0)",atlantic,"(39.46883, -74.63373)",5887.381181009247,96,2747,2755
1069,"(42, -76)","(10.0, -25.0)",atlantic,"(39.46883, -74.63373)",5887.381181009247,96,1686,1694
1070,"(42, -76)","(10.0, -25.0)",atlantic,"(39.46883, -74.63373)",5887.381181009247,96,2050,2058
1071,"(40, -76)","(3.51342, -132.1875)",pacific,"(46.55128, -123.77886)",4855.4472452743485,96,2564,2571
1072,"(42, -76)","(40.0, -40.0)",atlantic,"(39.46883, -74.63373)",2944.149619432361,96,1709,1717
1073,"(40, -76)","(10.0, -25.0)",atlantic,"(39.46883, -74.63373)",5887.381181009247,96,3020,3028
1074,"(42, -76)","(10.0, -25.0)",atlantic,"(39.46883, -74.63373)",5887.381181009247,96,1371,1379
1075,"(42, -76)","(10.0, -25.0)",atlantic,"(39.46883, -74.63373)",5887.381181009247,96,1596,1604
1076,"(42, -116)","(10.0, -25.0)",atlantic,"(39.46883, -74.63373)",5887.381181009247,96,582,590
1077,"(54, 8)","(39.76, -98.5)",us,"(62.49536, 11.22807)",7053.970804604278,96,307,309
1078,"(42, -88)","(39.76, -98.5)",united states,"(39.76, -98.5)",0.0,96,1223,1236
1079,"(40, -92)","(39.76, -98.5)",united states,"(39.76, -98.5)",0.0,96,96,109
1080,"(42, -106)","(39.00027, -105.50083)",colorado state university,"(40.57058, -105.59117)",174.8302634031397,96,521,546
1081,"(42, -106)","(40.57478, -105.08061)",colorado state university,"(40.57058, -105.59117)",43.137339411334466,96,1431,1456
1082,"(42, -106)","(39.00027, -105.50083)",colorado state university,"(40.57058, -105.59117)",174.8302634031397,96,685,710
1083,"(52, -2)","(54.75844, -2.69531)",british,"(35.32824, 33.33573)",3499.3708955340726,97,76,83
1084,"(52, -2)","(52.07357, -1.0219)",silverstone,"(52.09216, -1.02602)",2.0867843313153878,97,1645,1656
1085,"(52, -2)","(51.20914, -1.59971)",thruxton,"(52.0, -2.81667)",121.67368935932177,97,422,430
1086,"(52, -2)","(51.36182, 0.26299)",brands hatch,"(51.36182, 0.26299)",0.0,97,645,657
1087,"(52, -2)","(51.0, -1.25)",hampshire,"(51.05819, -1.2854)",6.9298153884207565,97,526,535
1088,"(52, -2)","(51.21135, -1.49393)",andover,"(51.21135, -1.49393)",0.0,97,437,444
1089,"(52, -2)","(51.0, -1.25)",hampshire,"(51.05819, -1.2854)",6.9298153884207565,97,0,9
1090,"(54, -2)","(51.35387, -0.88888)",eversley,"(51.35387, -0.88888)",0.0,97,1768,1776
1091,"(44, -72)","(39.76, -98.5)",american,"(36.57645, -91.58764)",700.2252012950986,98,859,867
1092,"(44, -72)","(33.749, -84.39048)",city hall,"(40.7126, -74.00597)",1200.8109479645618,98,113,122
1093,"(34, -86)","(33.749, -84.38798)",atlanta,"(33.749, -84.38798)",0.0,98,0,7
1094,"(44, -72)","(33.749, -84.38798)",atlanta,"(33.749, -84.38798)",0.0,98,31,38
1095,"(42, -74)","(39.76, -98.5)",united states,"(39.76, -98.5)",0.0,98,1022,1035
1096,"(22, 104)","(39.76, -98.5)",u.s.,"(39.76, -98.5)",0.0,98,128,132
1097,"(42, -76)","(40.71427, -74.00597)",new york city,"(40.71427, -74.00597)",0.0,98,921,934
1098,"(38, -10)","(6.45407, 3.39467)",lagos,"(37.10202, -8.67422)",3621.875973944848,99,280,285
1099,"(16, -62)","(13.88333, -60.96667)",saint lucia,"(13.88333, -60.96667)",0.0,100,730,741
1100,"(16, -62)","(13.88333, -60.96667)",saint lucia,"(13.88333, -60.96667)",0.0,100,1341,1352
1101,"(52, -2)","(51.71927, -1.97145)",cirencester,"(51.71927, -1.97145)",0.0,101,256,267
1102,"(52, -2)","(51.71927, -1.97145)",cirencester,"(51.71927, -1.97145)",0.0,101,417,428
1103,"(52, -2)","(51.71927, -1.97145)",cirencester,"(51.71927, -1.97145)",0.0,101,574,585
1104,"(52, -2)","(51.71927, -1.97145)",cirencester,"(51.71927, -1.97145)",0.0,101,471,482
1105,"(52, -2)","(51.90006, -2.07972)",cheltenham,"(51.89813, -2.07522)",0.37612008670925956,101,606,616
1106,"(52, -2)","(51.86568, -2.2431)",gloucester,"(51.83333, -2.16667)",6.3657897351100265,101,591,601
1107,"(52, -2)","(51.48365, -0.60502)",windsor castle,"(51.48365, -0.60502)",0.0,102,1397,1411
1108,"(-32, 26)","(-32.0, 26.0)",eastern cape,"(-32.0, 26.0)",0.0,103,3274,3286
1109,"(-32, 26)","(-32.0, 26.0)",eastern cape,"(-32.0, 26.0)",0.0,103,3578,3590
1110,"(-34, 20)","(-34.0, 20.0)",western cape,"(-34.0, 20.0)",0.0,103,2489,2501
1111,"(-32, 26)","(-34.0, 20.0)",western cape,"(-34.0, 20.0)",0.0,103,2817,2829
1112,"(-34, 18)","(-33.92584, 18.42322)",cape town,"(-33.92584, 18.42322)",0.0,103,3360,3369
1113,"(-34, 18)","(-33.92584, 18.42322)",cape town,"(-33.92584, 18.42322)",0.0,103,3243,3252
1114,"(10, 80)","(-34.03932, 18.67916)",khayelitsha,"(-34.03932, 18.67916)",0.0,103,1561,1572
1115,"(52, 4)","(-33.98918, 18.6271)",delft,"(51.99968, 4.36405)",9664.692803241755,103,1372,1377
1116,"(52, 4)","(-34.03932, 18.67916)",khayelitsha,"(-34.03932, 18.67916)",0.0,103,1349,1360
1117,"(52, 4)","(-33.98918, 18.6271)",delft,"(51.99968, 4.36405)",9664.692803241755,103,155,160
1118,"(18, -78)","(18.16667, -77.25)",jamaica,"(18.17717, -77.37122)",12.863514847558777,104,41,48
1119,"(18, -78)","(18.16667, -77.25)",jamaica,"(18.17717, -77.37122)",12.863514847558777,104,727,734
1120,"(18, -78)","(18.16667, -77.25)",jamaica,"(18.17717, -77.37122)",12.863514847558777,104,1796,1803
1121,"(18, -78)","(18.16667, -77.25)",jamaica,"(18.17717, -77.37122)",12.863514847558777,104,199,206
1122,"(18, -78)","(18.16667, -77.25)",jamaica,"(18.17717, -77.37122)",12.863514847558777,104,357,364
1123,"(18, -78)","(18.16667, -77.25)",jamaica,"(18.17717, -77.37122)",12.863514847558777,104,885,892
1124,"(18, -78)","(18.16667, -77.25)",jamaica,"(18.17717, -77.37122)",12.863514847558777,104,1937,1944
1125,"(56, -8)","(54.6025, -5.95056)",shankill,"(53.22611, -6.12444)",153.5137820774261,105,326,334
1126,"(34, -94)","(42.44732, -71.2245)",lexington,"(38.0498, -84.45855)",1223.5806038889696,106,1274,1283
1127,"(32, -88)","(20.78785, -156.38612)",hawaii,"(20.78785, -156.38612)",0.0,106,1197,1203
1128,"(34, -94)","(48.69096, 9.14062)",europe,"(48.69096, 9.14062)",0.0,106,1208,1214
1129,"(42, -78)","(42.36565, -71.10832)",massachusetts,"(42.36565, -71.10832)",0.0,106,65,78
1130,"(34, -94)","(42.36565, -71.10832)",massachusetts,"(42.36565, -71.10832)",0.0,106,1285,1298
1131,"(36, 32)","(39.76, -98.5)",u.s.,"(39.76, -98.5)",0.0,106,1607,1611
1132,"(36, -94)","(42.36565, -71.10832)",massachusetts,"(42.36565, -71.10832)",0.0,106,1640,1653
1133,"(52, 30)","(39.76, -98.5)",u.s.,"(39.76, -98.5)",0.0,106,960,964
1134,"(36, 32)","(39.76, -98.5)",u.s.,"(39.76, -98.5)",0.0,106,1593,1597
1135,"(36, -94)","(42.35843, -71.05977)",boston,"(35.84063, -93.6013)",2068.7302384531445,106,1702,1708
1136,"(38, -80)","(42.35843, -71.05977)",boston,"(42.35843, -71.05977)",0.0,106,344,350
1137,"(44, -72)","(42.35843, -71.05977)",boston,"(42.35843, -71.05977)",0.0,106,17,23
1138,"(44, -86)","(39.76, -98.5)",us,"(62.49536, 11.22807)",7053.970804604278,107,466,468
1139,"(44, -86)","(44.25029, -85.50033)",michigan,"(44.25029, -85.50033)",0.0,107,120,128
1140,"(44, -86)","(39.76, -98.5)",us,"(62.49536, 11.22807)",7053.970804604278,107,2,4
1141,"(32, -84)","(28.75054, -82.5001)",florida,"(28.75054, -82.5001)",0.0,108,617,624
1142,"(14, 102)","(31.00047, -92.0004)",louisiana,"(31.00047, -92.0004)",0.0,108,2178,2187
1143,"(14, 102)","(39.25021, -116.75119)",nevada,"(39.25021, -116.75119)",0.0,108,2189,2195
1144,"(18, 104)","(13.47861, 144.81834)",guam,"(13.47861, 144.81834)",0.0,108,2172,2176
1145,"(32, -84)","(64.00028, -150.00028)",alaska,"(64.00028, -150.00028)",0.0,108,601,607
1146,"(32, -88)","(20.78785, -156.38612)",hawaii,"(20.78785, -156.38612)",0.0,108,609,615
1147,"(14, 102)","(20.78785, -156.38612)",hawaii,"(20.78785, -156.38612)",0.0,108,2161,2167
1148,"(20, 98)","(15.5, 101.0)",thailand,"(15.5, 101.0)",0.0,108,2332,2340
1149,"(14, 144)","(44.97997, -93.26384)",minneapolis,"(44.97997, -93.26384)",0.0,108,2096,2107
1150,"(14, 144)","(47.60621, -122.33207)",seattle,"(47.60621, -122.33207)",0.0,108,1816,1823
1151,"(34, -94)","(32.75042, -83.50018)",georgia,"(32.75042, -83.50018)",0.0,108,2539,2546
1152,"(14, 144)","(47.60621, -122.33207)",seattle,"(47.60621, -122.33207)",0.0,108,1849,1856
1153,"(14, 102)","(15.21233, 145.7545)",saipan,"(15.19434, 145.74829)",2.1090564194191637,108,2311,2317
1154,"(14, 144)","(13.47861, 144.81834)",guam,"(13.47861, 144.81834)",0.0,108,595,599
1155,"(32, -84)","(15.21233, 145.7545)",saipan,"(15.19434, 145.74829)",2.1090564194191637,108,587,593
1156,"(14, 144)","(47.50012, -120.50147)",washington,"(47.50012, -120.50147)",0.0,108,566,576
1157,"(42, -92)","(47.50012, -120.50147)",washington,"(41.33559, -91.71787)",2371.7386216105488,108,3355,3365
1158,"(14, 144)","(47.50012, -120.50147)",washington,"(47.50012, -120.50147)",0.0,108,380,390
1159,"(32, -84)","(47.11565, -122.56429)",camp murray,"(47.11565, -122.56429)",0.0,108,0,11
1160,"(32, -90)","(30.27519, -89.78117)",slidell,"(30.27519, -89.78117)",0.0,109,1478,1485
1161,"(42, -106)","(30.27519, -89.78117)",slidell,"(30.27519, -89.78117)",0.0,109,331,338
1162,"(42, -106)","(30.27519, -89.78117)",slidell,"(30.27519, -89.78117)",0.0,109,911,918
1163,"(56, 36)","(48.69096, 9.14062)",european,"(54.19522, 37.60976)",2050.3351994536247,110,2198,2206
1164,"(52, -2)","(48.69096, 9.14062)",europe,"(48.69096, 9.14062)",0.0,110,717,723
1165,"(52, -2)","(48.69096, 9.14062)",european,"(48.92699, 31.47799)",1630.5277861176437,110,806,814
1166,"(-28, 152)","(48.69096, 9.14062)",eu,"(50.04606, 1.42079)",578.8030427782103,110,265,267
1167,"(34, -118)","(32.58394, -117.11308)",imperial beach,"(32.58394, -117.11308)",0.0,111,550,564
1168,"(34, -118)","(30.0, -115.0)",baja california,"(30.0, -115.0)",0.0,111,277,292
1169,"(34, -118)","(32.71571, -117.16472)",san diego,"(33.0282, -116.77021)",50.658355420230706,111,10,19
1170,"(34, -118)","(32.5027, -117.00371)",tijuana,"(32.50223, -116.97212)",2.9637515724467827,111,123,130
1171,"(34, -118)","(32.55668, -117.12865)",tijuana river,"(32.55668, -117.12865)",0.0,111,260,273
1172,"(34, -118)","(32.5027, -117.00371)",tijuana,"(32.50223, -116.97212)",2.9637515724467827,111,0,7
1173,"(52, -6)","(54.75844, -2.69531)",uk,"(54.75844, -2.69531)",0.0,112,561,563
1174,"(52, -6)","(52.2, 0.11667)",cambridge,"(52.33333, 0.08333)",15.002437500303355,112,313,322
1175,"(52, -6)","(54.75844, -2.69531)",uk,"(54.75844, -2.69531)",0.0,112,119,121
1176,"(52, -116)","(38.89511, -77.03637)",washington,"(47.50012, -120.50147)",3600.931255621103,113,3119,3129
1177,"(14, -62)","(38.89511, -77.03637)",washington,"(17.74692, -64.88348)",2630.099208144111,113,2173,2183
1178,"(52, -116)","(38.89511, -77.03637)",washington,"(47.50012, -120.50147)",3600.931255621103,113,520,530
1179,"(16, -62)","(38.89511, -77.03637)",washington,"(17.74692, -64.88348)",2630.099208144111,113,2004,2014
1180,"(48, -122)","(15.5, -61.33333)",dominica,"(15.5, -61.33333)",0.0,113,2806,2814
1181,"(48, -122)","(15.5, -61.33333)",dominica,"(15.5, -61.33333)",0.0,113,2084,2092
1182,"(48, -122)","(15.5, -61.33333)",dominica,"(15.5, -61.33333)",0.0,113,2417,2425
1183,"(48, -122)","(15.5, -61.33333)",dominica,"(15.5, -61.33333)",0.0,113,1863,1871
1184,"(48, -122)","(15.5, -61.33333)",dominica,"(15.5, -61.33333)",0.0,113,544,552
1185,"(48, -122)","(15.5, -61.33333)",dominica,"(15.5, -61.33333)",0.0,113,1711,1719
1186,"(48, -122)","(15.5, -61.33333)",dominica,"(15.5, -61.33333)",0.0,113,160,168
1187,"(12, -62)","(11.0, -61.0)",trinidad and tobago,"(11.0, -61.0)",0.0,113,1931,1950
1188,"(12, -62)","(11.0, -61.0)",trinidad and tobago,"(11.0, -61.0)",0.0,113,1576,1595
1189,"(14, -62)","(38.89261, -77.03998)",oas,"(47.91667, 23.33333)",7580.919089669693,113,1997,2000
1190,"(48, -122)","(11.0, -61.0)",trinidad,"(47.22985, -120.00061)",6795.21954316161,113,2212,2220
1191,"(52, -2)","(54.75844, -2.69531)",britain,"(54.75844, -2.69531)",0.0,114,2091,2098
1192,"(36, 104)","(29.84064, 89.29688)",asia,"(29.84064, 89.29688)",0.0,114,695,699
1193,"(52, 0)","(39.76, -98.5)",us,"(62.49536, 11.22807)",7053.970804604278,114,2285,2287
1194,"(44, -8)","(39.76, -98.5)",us,"(62.49536, 11.22807)",7053.970804604278,114,2667,2669
1195,"(4, 100)","(2.5, 112.5)",malaysia,"(2.5, 112.5)",0.0,114,261,269
1196,"(6, 114)","(3.1412, 101.68653)",kuala lumpur,"(3.14309, 101.68653)",0.21021762252575565,114,0,12
1197,"(44, -8)","(39.76, -98.5)",us,"(62.49536, 11.22807)",7053.970804604278,114,2464,2466
1198,"(36, -122)","(40.71427, -74.00597)",new york,"(43.00035, -75.4999)",282.77851103616257,115,3202,3210
1199,"(36, -122)","(42.33143, -83.04575)",detroit,"(42.33143, -83.04575)",0.0,115,3216,3223
1200,"(38, -120)","(37.25022, -119.75126)",california,"(37.25022, -119.75126)",0.0,115,2164,2174
1201,"(36, -120)","(26.71534, -80.05337)",west palm beach,"(26.71534, -80.05337)",0.0,115,3185,3200
1202,"(36, -122)","(25.77427, -80.19366)",miami,"(25.77427, -80.19366)",0.0,115,3178,3183
1203,"(36, -120)","(34.05223, -118.24368)",los angeles,"(34.19801, -118.26102)",16.292977596463334,115,221,232
1204,"(36, -122)","(34.05223, -118.24368)",los angeles,"(34.19801, -118.26102)",16.292977596463334,115,3165,3176
1205,"(36, -120)","(34.05223, -118.24368)",los angeles,"(34.19801, -118.26102)",16.292977596463334,115,0,11
1206,"(42, -76)","(40.71427, -74.00597)",new york city,"(40.71427, -74.00597)",0.0,116,1365,1378
1207,"(42, -76)","(40.73566, -74.17237)",newark,"(40.73566, -74.17237)",0.0,116,819,825
1208,"(42, -76)","(39.76, -98.5)",u.s.,"(39.76, -98.5)",0.0,116,827,831
1209,"(42, -76)","(40.73566, -74.17237)",newark,"(40.73566, -74.17237)",0.0,116,600,606
1210,"(42, -76)","(40.16706, -74.49987)",new jersey,"(40.16706, -74.49987)",0.0,116,608,618
1211,"(42, -76)","(40.16706, -74.49987)",new jersey,"(40.16706, -74.49987)",0.0,116,360,370
1212,"(38, -76)","(53.0, -8.0)",ireland,"(38.81566, -80.46175)",5568.67753726629,117,285,292
1213,"(38, -78)","(53.91667, -7.25)",cavan,"(53.91667, -7.25)",0.0,117,1646,1651
1214,"(54, -8)","(53.91667, -7.25)",cavan,"(53.91667, -7.25)",0.0,117,2766,2771
1215,"(54, -2)","(53.91667, -7.25)",cavan,"(53.91667, -7.25)",0.0,117,2323,2328
1216,"(38, -76)","(53.0, -8.0)",ireland,"(38.81566, -80.46175)",5568.67753726629,117,417,424
1217,"(38, -76)","(53.0, -8.0)",ireland,"(38.81566, -80.46175)",5568.67753726629,117,339,346
1218,"(38, -76)","(53.83389, -7.07556)",virginia,"(37.54812, -77.44675)",5508.039900553419,117,1447,1455
1219,"(38, -76)","(53.86528, -7.20278)",ballyjamesduff,"(53.86528, -7.20278)",0.0,117,1416,1430
1220,"(42, -80)","(38.89704, -77.03655)",west wing,"(40.4425, -79.94111)",302.27443150956657,118,1791,1800
1221,"(38, -92)","(39.76, -98.5)",u.s.,"(39.76, -98.5)",0.0,118,5042,5046
1222,"(38, -120)","(37.25022, -119.75126)",california,"(37.25022, -119.75126)",0.0,118,5198,5208
1223,"(56, 36)","(60.0, 100.0)",russian,"(38.45047, -123.12945)",8381.956384044106,118,82,89
1224,"(32, -88)","(60.0, 100.0)",russian,"(38.45047, -123.12945)",8381.956384044106,118,3047,3054
1225,"(20, -100)","(23.0, -102.0)",mexico,"(23.0, -102.0)",0.0,118,5059,5065
1226,"(46, -94)","(38.89511, -77.03637)",washington,"(45.03873, -92.88396)",1474.4681714893452,118,0,10
1227,"(32, -84)","(38.89704, -77.03655)",white house,"(31.81377, -84.78464)",1054.9298457702648,118,2953,2964
1228,"(46, -94)","(38.89704, -77.03655)",west wing,"(40.4425, -79.94111)",302.27443150956657,118,422,431
1229,"(-34, -58)","(28.75054, -82.5001)",florida,"(-34.53258, -58.49078)",7477.326591967955,118,3451,3458
1230,"(42, -74)","(38.89704, -77.03655)",west wing,"(40.30417, -76.93444)",156.75421491953477,118,4234,4243
1231,"(42, -74)","(38.89704, -77.03655)",white house,"(40.61844, -74.74433)",273.97638687559396,118,4101,4112
1232,"(26, -82)","(40.7625, -73.97444)",trump tower,"(40.7625, -73.97444)",0.0,118,2538,2549
1233,"(42, -74)","(40.7625, -73.97444)",trump tower,"(40.7625, -73.97444)",0.0,118,4543,4554
1234,"(28, -82)","(38.89704, -77.03655)",white house,"(31.81377, -84.78464)",1054.9298457702648,118,2503,2514
1235,"(10, 6)","(9.05785, 7.49508)",abuja,"(9.05785, 7.49508)",0.0,119,329,334
1236,"(44, -80)","(60.10867, -113.64258)",canadian,"(35.54244, -97.98238)",2954.709105424094,120,3928,3936
1237,"(44, -80)","(43.70011, -79.4163)",toronto,"(43.70011, -79.4163)",0.0,120,3945,3952
1238,"(44, -80)","(43.70011, -79.4163)",toronto,"(43.70011, -79.4163)",0.0,120,668,675
1239,"(44, -80)","(43.70011, -79.4163)",toronto,"(43.70011, -79.4163)",0.0,120,4613,4620
1240,"(44, -80)","(43.70011, -79.4163)",toronto,"(43.70011, -79.4163)",0.0,120,5241,5248
1241,"(44, -80)","(43.70011, -79.4163)",toronto,"(43.70011, -79.4163)",0.0,120,5422,5429
1242,"(44, -80)","(43.70011, -79.4163)",toronto,"(43.70011, -79.4163)",0.0,120,5980,5987
1243,"(44, -80)","(43.70011, -79.4163)",toronto,"(43.70011, -79.4163)",0.0,120,4020,4027
1244,"(44, -80)","(43.70011, -79.4163)",toronto,"(43.70011, -79.4163)",0.0,120,1477,1484
1245,"(44, -80)","(43.70011, -79.4163)",toronto,"(43.70011, -79.4163)",0.0,120,2035,2042
1246,"(44, -80)","(43.70011, -79.4163)",toronto,"(43.70011, -79.4163)",0.0,120,75,82
1247,"(44, -80)","(43.70011, -79.4163)",toronto,"(43.70011, -79.4163)",0.0,120,1296,1303
1248,"(44, -80)","(43.70011, -79.4163)",toronto,"(43.70011, -79.4163)",0.0,120,0,7
1249,"(44, -80)","(43.70011, -79.4163)",toronto,"(43.70011, -79.4163)",0.0,120,703,710
1250,"(44, -80)","(43.70011, -79.4163)",toronto,"(43.70011, -79.4163)",0.0,120,4648,4655
1251,"(46, -124)","(43.00024, -107.5009)",wyoming,"(43.00024, -107.5009)",0.0,121,174,181
1252,"(42, -92)","(38.89511, -77.03637)",washington,"(41.33559, -91.71787)",1276.2912340060209,121,36,46
1253,"(40, -76)","(38.88983, -77.00887)",congress,"(34.16253, -112.85074)",3225.3101217982376,122,683,691
1254,"(48, -124)","(52.2, 0.11667)",cambridge,"(44.57266, -116.67599)",7678.945195082586,122,142,151
1255,"(48, -124)","(38.89511, -77.03637)",washington,"(47.50012, -120.50147)",3600.931255621103,122,644,654
1256,"(48, -126)","(39.76, -98.5)",u.s.,"(39.76, -98.5)",0.0,122,205,209
1257,"(38, -88)","(37.52919, -87.26361)",mclean county,"(40.49089, -88.84732)",356.705250344453,123,3326,3339
1258,"(42, -90)","(37.21579, -87.14204)",muhlenberg county,"(37.21579, -87.14204)",0.0,123,3370,3387
1259,"(38, -88)","(37.47819, -86.84889)",ohio county,"(37.47819, -86.84889)",0.0,123,3424,3435
1260,"(42, -90)","(37.46902, -82.39587)",pike county,"(37.46902, -82.39587)",0.0,123,3468,3479
1261,"(38, -88)","(37.77422, -87.11333)",owensboro,"(37.77422, -87.11333)",0.0,123,1397,1406
1262,"(42, -92)","(37.73177, -87.08723)",daviess county,"(37.73177, -87.08723)",0.0,123,1426,1440
1263,"(40, -94)","(37.73177, -87.08723)",daviess county,"(39.96075, -93.98547)",646.7249021884938,123,3281,3295
1264,"(38, -86)","(38.20042, -84.87762)",kentucky,"(38.20042, -84.87762)",0.0,123,232,240
1265,"(40, -86)","(38.20042, -84.87762)",kentucky,"(38.20042, -84.87762)",0.0,123,4,12
1266,"(42, -90)","(38.20042, -84.87762)",kentucky,"(38.20042, -84.87762)",0.0,123,2720,2728
1267,"(38, -86)","(38.20042, -84.87762)",kentucky,"(38.20042, -84.87762)",0.0,123,342,350
1268,"(42, 40)","(40.0, 46.58333)",nagorno-karabakh,"(40.0, 46.58333)",0.0,125,208,224
1269,"(42, 40)","(40.5, 47.5)",azerbaijan,"(40.5, 47.5)",0.0,125,1365,1375
1270,"(42, 44)","(40.5, 47.5)",azerbaijani,"(40.5, 47.5)",0.0,125,1184,1195
1271,"(42, 40)","(40.5, 47.5)",azerbaijan,"(40.5, 47.5)",0.0,125,226,236
1272,"(42, 42)","(40.5, 47.5)",azerbaijani,"(40.5, 47.5)",0.0,125,167,178
1273,"(42, 40)","(40.5, 47.5)",azerbaijan,"(40.5, 47.5)",0.0,125,1136,1146
1274,"(42, 40)","(40.5, 47.5)",azerbaijan,"(40.5, 47.5)",0.0,125,1595,1605
1275,"(42, 44)","(41.99998, 43.4999)",georgian,"(44.41288, -79.70787)",8872.876314881496,125,392,400
1276,"(42, 40)","(40.5, 47.5)",azerbaijan,"(40.5, 47.5)",0.0,125,425,435
1277,"(42, 44)","(41.99998, 43.4999)",georgia,"(41.99998, 43.4999)",0.0,125,1261,1268
1278,"(40, 44)","(41.99998, 43.4999)",georgian,"(44.41288, -79.70787)",8872.876314881496,125,1678,1686
1279,"(42, 44)","(41.99998, 43.4999)",georgia,"(41.99998, 43.4999)",0.0,125,254,261
1280,"(42, 44)","(41.99998, 43.4999)",georgia,"(41.99998, 43.4999)",0.0,125,470,477
1281,"(42, 42)","(41.99998, 43.4999)",georgia,"(41.99998, 43.4999)",0.0,125,39,46
1282,"(42, 40)","(40.25, 45.0)",armenia,"(40.25, 45.0)",0.0,125,1245,1252
1283,"(60, 30)","(47.0, 20.0)",hungarian,"(-37.38319, 146.16069)",15549.387574195995,126,4829,4838
1284,"(56, 36)","(44.81892, 20.45998)",serb,"(30.28, -7.06)",2893.7500124517323,126,4762,4766
1285,"(44, 18)","(44.25, 17.83333)",bosnia and herzegovina,"(44.25, 17.83333)",0.0,126,4847,4869
1286,"(50, 38)","(57.97472, 33.2525)",valdai,"(57.97826, 33.24737)",0.49656603557283563,126,115,121
1287,"(56, 36)","(60.0, 100.0)",russia,"(60.0, 100.0)",0.0,126,3835,3841
1288,"(56, 36)","(60.0, 100.0)",russian federation,"(60.0, 100.0)",0.0,126,5086,5104
1289,"(36, 32)","(39.76, -98.5)",u.s.,"(39.76, -98.5)",0.0,126,1094,1098
1290,"(36, 32)","(39.76, -98.5)",u.s.,"(39.76, -98.5)",0.0,126,1936,1940
1291,"(56, 36)","(60.0, 100.0)",russia,"(60.0, 100.0)",0.0,126,3000,3006
1292,"(56, 36)","(60.0, 100.0)",russian,"(38.45047, -123.12945)",8381.956384044106,126,3563,3570
1293,"(54, 12)","(60.0, 100.0)",russia,"(60.0, 100.0)",0.0,126,3287,3293
1294,"(56, 36)","(60.0, 100.0)",russia,"(60.0, 100.0)",0.0,126,4025,4031
1295,"(54, 18)","(39.76, -98.5)",u.s.,"(39.76, -98.5)",0.0,126,2528,2532
1296,"(38, 22)","(39.76, -98.5)",u.s.,"(39.76, -98.5)",0.0,126,2763,2767
1297,"(54, 38)","(50.21909, 7.42676)",western,"(6.83333, 80.08333)",8196.347568689675,126,334,341
1298,"(44, 14)","(50.21909, 7.42676)",west,"(45.76163, 21.22988)",1138.512868398522,126,1286,1290
1299,"(54, 18)","(48.69096, 9.14062)",european,"(48.92699, 31.47799)",1630.5277861176437,126,2553,2561
1300,"(54, 58)","(39.76, -98.5)",u.s.,"(39.76, -98.5)",0.0,126,588,592
1301,"(34, -94)","(48.69096, 9.14062)",europe,"(48.69096, 9.14062)",0.0,126,1793,1799
1302,"(44, 14)","(48.69096, 9.14062)",europe,"(48.69096, 9.14062)",0.0,126,2506,2512
1303,"(34, -94)","(48.69096, 9.14062)",europe,"(48.69096, 9.14062)",0.0,126,1970,1976
1304,"(54, 38)","(48.69096, 9.14062)",european,"(54.19522, 37.60976)",2050.3351994536247,126,654,662
1305,"(54, 38)","(50.21909, 7.42676)",west,"(51.52604, -131.16073)",8047.935939161359,126,225,229
1306,"(56, 36)","(48.69096, 9.14062)",european,"(54.19522, 37.60976)",2050.3351994536247,126,3571,3579
1307,"(52, 36)","(49.0, 32.0)",ukraine,"(49.0, 32.0)",0.0,126,620,627
1308,"(-4, 150)","(54.75844, -2.69531)",great britain,"(54.75844, -2.69531)",0.0,126,471,484
1309,"(44, 14)","(54.75844, -2.69531)",great britain,"(54.75844, -2.69531)",0.0,126,1158,1171
1310,"(56, 36)","(50.21909, 7.42676)",western,"(6.83333, 80.08333)",8196.347568689675,126,4351,4358
1311,"(56, 36)","(50.21909, 7.42676)",western,"(6.83333, 80.08333)",8196.347568689675,126,4084,4091
1312,"(42, 12)","(42.83333, 12.83333)",italy,"(42.83333, 12.83333)",0.0,126,2594,2599
1313,"(56, 18)","(48.66667, 19.5)",slovakia,"(48.66667, 19.5)",0.0,126,1338,1346
1314,"(46, 40)","(47.33333, 13.33333)",austro,"(60.46575, 7.10385)",1515.0091341602183,126,4822,4828
